SampleNumber,value,Unit,Wday,Day,Month,Year,Hour,Date,DateTime
40883,3.55,Gbps,Fri,17,11,2017,7:30:00,17/11/2017,11/17/2017 7:30
40884,3.85,Gbps,Fri,17,11,2017,7:45:00,17/11/2017,11/17/2017 7:45
40885,4.03,Gbps,Fri,17,11,2017,8:00:00,17/11/2017,11/17/2017 8:00
40886,4.36,Gbps,Fri,17,11,2017,8:15:00,17/11/2017,11/17/2017 8:15
40887,4.57,Gbps,Fri,17,11,2017,8:30:00,17/11/2017,11/17/2017 8:30
40888,4.89,Gbps,Fri,17,11,2017,8:45:00,17/11/2017,11/17/2017 8:45
40889,5.17,Gbps,Fri,17,11,2017,9:00:00,17/11/2017,11/17/2017 9:00
40890,5.46,Gbps,Fri,17,11,2017,9:15:00,17/11/2017,11/17/2017 9:15
40891,5.64,Gbps,Fri,17,11,2017,9:30:00,17/11/2017,11/17/2017 9:30
40892,5.96,Gbps,Fri,17,11,2017,9:45:00,17/11/2017,11/17/2017 9:45
40893,6.29,Gbps,Fri,17,11,2017,10:00:00,17/11/2017,11/17/2017 10:00
40894,6.63,Gbps,Fri,17,11,2017,10:15:00,17/11/2017,11/17/2017 10:15
40895,6.82,Gbps,Fri,17,11,2017,10:30:00,17/11/2017,11/17/2017 10:30
40896,7.03,Gbps,Fri,17,11,2017,10:45:00,17/11/2017,11/17/2017 10:45
40897,7.24,Gbps,Fri,17,11,2017,11:00:00,17/11/2017,11/17/2017 11:00
40898,7.41,Gbps,Fri,17,11,2017,11:15:00,17/11/2017,11/17/2017 11:15
40899,7.39,Gbps,Fri,17,11,2017,11:30:00,17/11/2017,11/17/2017 11:30
40900,7.17,Gbps,Fri,17,11,2017,11:45:00,17/11/2017,11/17/2017 11:45
40901,6.69,Gbps,Fri,17,11,2017,12:00:00,17/11/2017,11/17/2017 12:00
40902,6.48,Gbps,Fri,17,11,2017,12:15:00,17/11/2017,11/17/2017 12:15
40903,6.61,Gbps,Fri,17,11,2017,12:30:00,17/11/2017,11/17/2017 12:30
40904,7.56,Gbps,Fri,17,11,2017,12:45:00,17/11/2017,11/17/2017 12:45
40905,8.27,Gbps,Fri,17,11,2017,13:00:00,17/11/2017,11/17/2017 13:00
40906,8.73,Gbps,Fri,17,11,2017,13:15:00,17/11/2017,11/17/2017 13:15
40907,9.09,Gbps,Fri,17,11,2017,13:30:00,17/11/2017,11/17/2017 13:30
40908,9.16,Gbps,Fri,17,11,2017,13:45:00,17/11/2017,11/17/2017 13:45
40909,9.18,Gbps,Fri,17,11,2017,14:00:00,17/11/2017,11/17/2017 14:00
40910,9.28,Gbps,Fri,17,11,2017,14:15:00,17/11/2017,11/17/2017 14:15
40911,8.98,Gbps,Fri,17,11,2017,14:30:00,17/11/2017,11/17/2017 14:30
40912,8.9,Gbps,Fri,17,11,2017,14:45:00,17/11/2017,11/17/2017 14:45
40913,8.89,Gbps,Fri,17,11,2017,15:00:00,17/11/2017,11/17/2017 15:00
40914,8.68,Gbps,Fri,17,11,2017,15:15:00,17/11/2017,11/17/2017 15:15
40915,8.87,Gbps,Fri,17,11,2017,15:30:00,17/11/2017,11/17/2017 15:30
40916,8.87,Gbps,Fri,17,11,2017,15:45:00,17/11/2017,11/17/2017 15:45
40917,8.84,Gbps,Fri,17,11,2017,16:00:00,17/11/2017,11/17/2017 16:00
40918,8.98,Gbps,Fri,17,11,2017,16:15:00,17/11/2017,11/17/2017 16:15
40919,8.89,Gbps,Fri,17,11,2017,16:30:00,17/11/2017,11/17/2017 16:30
40920,8.82,Gbps,Fri,17,11,2017,16:45:00,17/11/2017,11/17/2017 16:45
40921,8.93,Gbps,Fri,17,11,2017,17:00:00,17/11/2017,11/17/2017 17:00
40922,8.5,Gbps,Fri,17,11,2017,17:15:00,17/11/2017,11/17/2017 17:15
40923,8.78,Gbps,Fri,17,11,2017,17:30:00,17/11/2017,11/17/2017 17:30
40924,8.94,Gbps,Fri,17,11,2017,17:45:00,17/11/2017,11/17/2017 17:45
40925,9.31,Gbps,Fri,17,11,2017,18:00:00,17/11/2017,11/17/2017 18:00
40926,9.39,Gbps,Fri,17,11,2017,18:15:00,17/11/2017,11/17/2017 18:15
40927,9.33,Gbps,Fri,17,11,2017,18:30:00,17/11/2017,11/17/2017 18:30
40928,9.17,Gbps,Fri,17,11,2017,18:45:00,17/11/2017,11/17/2017 18:45
40929,9.41,Gbps,Fri,17,11,2017,19:00:00,17/11/2017,11/17/2017 19:00
40930,9.68,Gbps,Fri,17,11,2017,19:15:00,17/11/2017,11/17/2017 19:15
40931,9.76,Gbps,Fri,17,11,2017,19:30:00,17/11/2017,11/17/2017 19:30
40932,9.9,Gbps,Fri,17,11,2017,19:45:00,17/11/2017,11/17/2017 19:45
40933,10.02,Gbps,Fri,17,11,2017,20:00:00,17/11/2017,11/17/2017 20:00
40934,9.97,Gbps,Fri,17,11,2017,20:15:00,17/11/2017,11/17/2017 20:15
40935,10.15,Gbps,Fri,17,11,2017,20:30:00,17/11/2017,11/17/2017 20:30
40936,10.4,Gbps,Fri,17,11,2017,20:45:00,17/11/2017,11/17/2017 20:45
40937,10.56,Gbps,Fri,17,11,2017,21:00:00,17/11/2017,11/17/2017 21:00
40938,10.6,Gbps,Fri,17,11,2017,21:15:00,17/11/2017,11/17/2017 21:15
40939,10.68,Gbps,Fri,17,11,2017,21:30:00,17/11/2017,11/17/2017 21:30
40940,10.63,Gbps,Fri,17,11,2017,21:45:00,17/11/2017,11/17/2017 21:45
40941,10.46,Gbps,Fri,17,11,2017,22:00:00,17/11/2017,11/17/2017 22:00
40942,10.89,Gbps,Fri,17,11,2017,22:15:00,17/11/2017,11/17/2017 22:15
40943,10.89,Gbps,Fri,17,11,2017,22:30:00,17/11/2017,11/17/2017 22:30
40944,10.84,Gbps,Fri,17,11,2017,22:45:00,17/11/2017,11/17/2017 22:45
40945,10.49,Gbps,Fri,17,11,2017,23:00:00,17/11/2017,11/17/2017 23:00
40946,10.74,Gbps,Fri,17,11,2017,23:15:00,17/11/2017,11/17/2017 23:15
40947,10.67,Gbps,Fri,17,11,2017,23:30:00,17/11/2017,11/17/2017 23:30
40948,10.27,Gbps,Fri,17,11,2017,23:45:00,17/11/2017,11/17/2017 23:45
40949,9.87,Gbps,Sat,18,11,2017,0:00:00,18/11/2017,11/18/2017 0:00
40950,9.89,Gbps,Sat,18,11,2017,0:15:00,18/11/2017,11/18/2017 0:15
40951,9.82,Gbps,Sat,18,11,2017,0:30:00,18/11/2017,11/18/2017 0:30
40952,9.69,Gbps,Sat,18,11,2017,0:45:00,18/11/2017,11/18/2017 0:45
40953,9.45,Gbps,Sat,18,11,2017,1:00:00,18/11/2017,11/18/2017 1:00
40954,9.04,Gbps,Sat,18,11,2017,1:15:00,18/11/2017,11/18/2017 1:15
40955,8.75,Gbps,Sat,18,11,2017,1:30:00,18/11/2017,11/18/2017 1:30
40956,8.42,Gbps,Sat,18,11,2017,1:45:00,18/11/2017,11/18/2017 1:45
40957,7.89,Gbps,Sat,18,11,2017,2:00:00,18/11/2017,11/18/2017 2:00
40958,7.57,Gbps,Sat,18,11,2017,2:15:00,18/11/2017,11/18/2017 2:15
40959,7.19,Gbps,Sat,18,11,2017,2:30:00,18/11/2017,11/18/2017 2:30
40960,6.64,Gbps,Sat,18,11,2017,2:45:00,18/11/2017,11/18/2017 2:45
40961,6.18,Gbps,Sat,18,11,2017,3:00:00,18/11/2017,11/18/2017 3:00
40962,5.73,Gbps,Sat,18,11,2017,3:15:00,18/11/2017,11/18/2017 3:15
40963,5.28,Gbps,Sat,18,11,2017,3:30:00,18/11/2017,11/18/2017 3:30
40964,4.88,Gbps,Sat,18,11,2017,3:45:00,18/11/2017,11/18/2017 3:45
40965,4.6,Gbps,Sat,18,11,2017,4:00:00,18/11/2017,11/18/2017 4:00
40966,4.23,Gbps,Sat,18,11,2017,4:15:00,18/11/2017,11/18/2017 4:15
40967,3.89,Gbps,Sat,18,11,2017,4:30:00,18/11/2017,11/18/2017 4:30
40968,3.75,Gbps,Sat,18,11,2017,4:45:00,18/11/2017,11/18/2017 4:45
40969,3.3,Gbps,Sat,18,11,2017,5:00:00,18/11/2017,11/18/2017 5:00
40970,3.02,Gbps,Sat,18,11,2017,5:15:00,18/11/2017,11/18/2017 5:15
40971,2.92,Gbps,Sat,18,11,2017,5:30:00,18/11/2017,11/18/2017 5:30
40972,2.95,Gbps,Sat,18,11,2017,5:45:00,18/11/2017,11/18/2017 5:45
40973,3.04,Gbps,Sat,18,11,2017,6:00:00,18/11/2017,11/18/2017 6:00
40974,3.01,Gbps,Sat,18,11,2017,6:15:00,18/11/2017,11/18/2017 6:15
40975,3.03,Gbps,Sat,18,11,2017,6:30:00,18/11/2017,11/18/2017 6:30
40976,3.09,Gbps,Sat,18,11,2017,6:45:00,18/11/2017,11/18/2017 6:45
40977,3.27,Gbps,Sat,18,11,2017,7:00:00,18/11/2017,11/18/2017 7:00
40978,3.44,Gbps,Sat,18,11,2017,7:15:00,18/11/2017,11/18/2017 7:15
40979,3.65,Gbps,Sat,18,11,2017,7:30:00,18/11/2017,11/18/2017 7:30
40980,3.84,Gbps,Sat,18,11,2017,7:45:00,18/11/2017,11/18/2017 7:45
40981,3.98,Gbps,Sat,18,11,2017,8:00:00,18/11/2017,11/18/2017 8:00
40982,4.27,Gbps,Sat,18,11,2017,8:15:00,18/11/2017,11/18/2017 8:15
40983,4.48,Gbps,Sat,18,11,2017,8:30:00,18/11/2017,11/18/2017 8:30
40984,4.67,Gbps,Sat,18,11,2017,8:45:00,18/11/2017,11/18/2017 8:45
40985,4.88,Gbps,Sat,18,11,2017,9:00:00,18/11/2017,11/18/2017 9:00
40986,5.23,Gbps,Sat,18,11,2017,9:15:00,18/11/2017,11/18/2017 9:15
40987,5.54,Gbps,Sat,18,11,2017,9:30:00,18/11/2017,11/18/2017 9:30
40988,5.95,Gbps,Sat,18,11,2017,9:45:00,18/11/2017,11/18/2017 9:45
40989,6.23,Gbps,Sat,18,11,2017,10:00:00,18/11/2017,11/18/2017 10:00
40990,6.52,Gbps,Sat,18,11,2017,10:15:00,18/11/2017,11/18/2017 10:15
40991,6.71,Gbps,Sat,18,11,2017,10:30:00,18/11/2017,11/18/2017 10:30
40992,7.03,Gbps,Sat,18,11,2017,10:45:00,18/11/2017,11/18/2017 10:45
40993,7.09,Gbps,Sat,18,11,2017,11:00:00,18/11/2017,11/18/2017 11:00
40994,7.23,Gbps,Sat,18,11,2017,11:15:00,18/11/2017,11/18/2017 11:15
40995,7.37,Gbps,Sat,18,11,2017,11:30:00,18/11/2017,11/18/2017 11:30
40996,7.51,Gbps,Sat,18,11,2017,11:45:00,18/11/2017,11/18/2017 11:45
40997,7.42,Gbps,Sat,18,11,2017,12:00:00,18/11/2017,11/18/2017 12:00
40998,7.57,Gbps,Sat,18,11,2017,12:15:00,18/11/2017,11/18/2017 12:15
40999,7.86,Gbps,Sat,18,11,2017,12:30:00,18/11/2017,11/18/2017 12:30
41000,8.07,Gbps,Sat,18,11,2017,12:45:00,18/11/2017,11/18/2017 12:45
41001,8.2,Gbps,Sat,18,11,2017,13:00:00,18/11/2017,11/18/2017 13:00
41002,8.42,Gbps,Sat,18,11,2017,13:15:00,18/11/2017,11/18/2017 13:15
41003,8.44,Gbps,Sat,18,11,2017,13:30:00,18/11/2017,11/18/2017 13:30
41004,8.41,Gbps,Sat,18,11,2017,13:45:00,18/11/2017,11/18/2017 13:45
41005,8.58,Gbps,Sat,18,11,2017,14:00:00,18/11/2017,11/18/2017 14:00
41006,8.42,Gbps,Sat,18,11,2017,14:15:00,18/11/2017,11/18/2017 14:15
41007,8.34,Gbps,Sat,18,11,2017,14:30:00,18/11/2017,11/18/2017 14:30
41008,8.16,Gbps,Sat,18,11,2017,14:45:00,18/11/2017,11/18/2017 14:45
41009,8.12,Gbps,Sat,18,11,2017,15:00:00,18/11/2017,11/18/2017 15:00
41010,8.23,Gbps,Sat,18,11,2017,15:15:00,18/11/2017,11/18/2017 15:15
41011,8.08,Gbps,Sat,18,11,2017,15:30:00,18/11/2017,11/18/2017 15:30
41012,8.45,Gbps,Sat,18,11,2017,15:45:00,18/11/2017,11/18/2017 15:45
41013,8.43,Gbps,Sat,18,11,2017,16:00:00,18/11/2017,11/18/2017 16:00
41014,8.53,Gbps,Sat,18,11,2017,16:15:00,18/11/2017,11/18/2017 16:15
41015,8.48,Gbps,Sat,18,11,2017,16:30:00,18/11/2017,11/18/2017 16:30
41016,8.58,Gbps,Sat,18,11,2017,16:45:00,18/11/2017,11/18/2017 16:45
41017,8.51,Gbps,Sat,18,11,2017,17:00:00,18/11/2017,11/18/2017 17:00
41018,8.31,Gbps,Sat,18,11,2017,17:15:00,18/11/2017,11/18/2017 17:15
41019,8.44,Gbps,Sat,18,11,2017,17:30:00,18/11/2017,11/18/2017 17:30
41020,8.79,Gbps,Sat,18,11,2017,17:45:00,18/11/2017,11/18/2017 17:45
41021,9.13,Gbps,Sat,18,11,2017,18:00:00,18/11/2017,11/18/2017 18:00
41022,9.26,Gbps,Sat,18,11,2017,18:15:00,18/11/2017,11/18/2017 18:15
41023,8.93,Gbps,Sat,18,11,2017,18:30:00,18/11/2017,11/18/2017 18:30
41024,8.77,Gbps,Sat,18,11,2017,18:45:00,18/11/2017,11/18/2017 18:45
41025,8.96,Gbps,Sat,18,11,2017,19:00:00,18/11/2017,11/18/2017 19:00
41026,9.18,Gbps,Sat,18,11,2017,19:15:00,18/11/2017,11/18/2017 19:15
41027,9.59,Gbps,Sat,18,11,2017,19:30:00,18/11/2017,11/18/2017 19:30
41028,9.6,Gbps,Sat,18,11,2017,19:45:00,18/11/2017,11/18/2017 19:45
41029,9.76,Gbps,Sat,18,11,2017,20:00:00,18/11/2017,11/18/2017 20:00
41030,9.94,Gbps,Sat,18,11,2017,20:15:00,18/11/2017,11/18/2017 20:15
41031,10.07,Gbps,Sat,18,11,2017,20:30:00,18/11/2017,11/18/2017 20:30
41032,10.02,Gbps,Sat,18,11,2017,20:45:00,18/11/2017,11/18/2017 20:45
41033,10.18,Gbps,Sat,18,11,2017,21:00:00,18/11/2017,11/18/2017 21:00
41034,10.14,Gbps,Sat,18,11,2017,21:15:00,18/11/2017,11/18/2017 21:15
41035,10.27,Gbps,Sat,18,11,2017,21:30:00,18/11/2017,11/18/2017 21:30
41036,10.46,Gbps,Sat,18,11,2017,21:45:00,18/11/2017,11/18/2017 21:45
41037,10.3,Gbps,Sat,18,11,2017,22:00:00,18/11/2017,11/18/2017 22:00
41038,10.32,Gbps,Sat,18,11,2017,22:15:00,18/11/2017,11/18/2017 22:15
41039,10.35,Gbps,Sat,18,11,2017,22:30:00,18/11/2017,11/18/2017 22:30
41040,10.69,Gbps,Sat,18,11,2017,22:45:00,18/11/2017,11/18/2017 22:45
41041,10.4,Gbps,Sat,18,11,2017,23:00:00,18/11/2017,11/18/2017 23:00
41042,10.32,Gbps,Sat,18,11,2017,23:15:00,18/11/2017,11/18/2017 23:15
41043,10.05,Gbps,Sat,18,11,2017,23:30:00,18/11/2017,11/18/2017 23:30
41044,9.88,Gbps,Sat,18,11,2017,23:45:00,18/11/2017,11/18/2017 23:45
41045,9.87,Gbps,Sun,19,11,2017,0:00:00,19/11/2017,11/19/2017 0:00
41046,9.47,Gbps,Sun,19,11,2017,0:15:00,19/11/2017,11/19/2017 0:15
41047,9.31,Gbps,Sun,19,11,2017,0:30:00,19/11/2017,11/19/2017 0:30
41048,9.01,Gbps,Sun,19,11,2017,0:45:00,19/11/2017,11/19/2017 0:45
41049,8.78,Gbps,Sun,19,11,2017,1:00:00,19/11/2017,11/19/2017 1:00
41050,8.48,Gbps,Sun,19,11,2017,1:15:00,19/11/2017,11/19/2017 1:15
41051,8.14,Gbps,Sun,19,11,2017,1:30:00,19/11/2017,11/19/2017 1:30
41052,7.74,Gbps,Sun,19,11,2017,1:45:00,19/11/2017,11/19/2017 1:45
41053,7.35,Gbps,Sun,19,11,2017,2:00:00,19/11/2017,11/19/2017 2:00
41054,6.93,Gbps,Sun,19,11,2017,2:15:00,19/11/2017,11/19/2017 2:15
41055,6.49,Gbps,Sun,19,11,2017,2:30:00,19/11/2017,11/19/2017 2:30
41056,6.03,Gbps,Sun,19,11,2017,2:45:00,19/11/2017,11/19/2017 2:45
41057,5.63,Gbps,Sun,19,11,2017,3:00:00,19/11/2017,11/19/2017 3:00
41058,5.25,Gbps,Sun,19,11,2017,3:15:00,19/11/2017,11/19/2017 3:15
41059,4.82,Gbps,Sun,19,11,2017,3:30:00,19/11/2017,11/19/2017 3:30
41060,4.43,Gbps,Sun,19,11,2017,3:45:00,19/11/2017,11/19/2017 3:45
41061,4.13,Gbps,Sun,19,11,2017,4:00:00,19/11/2017,11/19/2017 4:00
41062,3.81,Gbps,Sun,19,11,2017,4:15:00,19/11/2017,11/19/2017 4:15
41063,3.55,Gbps,Sun,19,11,2017,4:30:00,19/11/2017,11/19/2017 4:30
41064,3.34,Gbps,Sun,19,11,2017,4:45:00,19/11/2017,11/19/2017 4:45
41065,2.97,Gbps,Sun,19,11,2017,5:00:00,19/11/2017,11/19/2017 5:00
41066,2.72,Gbps,Sun,19,11,2017,5:15:00,19/11/2017,11/19/2017 5:15
41067,2.69,Gbps,Sun,19,11,2017,5:30:00,19/11/2017,11/19/2017 5:30
41068,2.79,Gbps,Sun,19,11,2017,5:45:00,19/11/2017,11/19/2017 5:45
41069,2.89,Gbps,Sun,19,11,2017,6:00:00,19/11/2017,11/19/2017 6:00
41070,2.94,Gbps,Sun,19,11,2017,6:15:00,19/11/2017,11/19/2017 6:15
41071,3.07,Gbps,Sun,19,11,2017,6:30:00,19/11/2017,11/19/2017 6:30
41072,3.32,Gbps,Sun,19,11,2017,6:45:00,19/11/2017,11/19/2017 6:45
41073,3.55,Gbps,Sun,19,11,2017,7:00:00,19/11/2017,11/19/2017 7:00
41074,3.86,Gbps,Sun,19,11,2017,7:15:00,19/11/2017,11/19/2017 7:15
41075,4.05,Gbps,Sun,19,11,2017,7:30:00,19/11/2017,11/19/2017 7:30
41076,4.36,Gbps,Sun,19,11,2017,7:45:00,19/11/2017,11/19/2017 7:45
41077,4.66,Gbps,Sun,19,11,2017,8:00:00,19/11/2017,11/19/2017 8:00
41078,4.81,Gbps,Sun,19,11,2017,8:15:00,19/11/2017,11/19/2017 8:15
41079,4.96,Gbps,Sun,19,11,2017,8:30:00,19/11/2017,11/19/2017 8:30
41080,5.24,Gbps,Sun,19,11,2017,8:45:00,19/11/2017,11/19/2017 8:45
41081,5.39,Gbps,Sun,19,11,2017,9:00:00,19/11/2017,11/19/2017 9:00
41082,5.59,Gbps,Sun,19,11,2017,9:15:00,19/11/2017,11/19/2017 9:15
41083,5.77,Gbps,Sun,19,11,2017,9:30:00,19/11/2017,11/19/2017 9:30
41084,6.04,Gbps,Sun,19,11,2017,9:45:00,19/11/2017,11/19/2017 9:45
41085,6.21,Gbps,Sun,19,11,2017,10:00:00,19/11/2017,11/19/2017 10:00
41086,6.39,Gbps,Sun,19,11,2017,10:15:00,19/11/2017,11/19/2017 10:15
41087,6.71,Gbps,Sun,19,11,2017,10:30:00,19/11/2017,11/19/2017 10:30
41088,6.83,Gbps,Sun,19,11,2017,10:45:00,19/11/2017,11/19/2017 10:45
41089,6.98,Gbps,Sun,19,11,2017,11:00:00,19/11/2017,11/19/2017 11:00
41090,7.16,Gbps,Sun,19,11,2017,11:15:00,19/11/2017,11/19/2017 11:15
41091,7.22,Gbps,Sun,19,11,2017,11:30:00,19/11/2017,11/19/2017 11:30
41092,7.25,Gbps,Sun,19,11,2017,11:45:00,19/11/2017,11/19/2017 11:45
41093,6.97,Gbps,Sun,19,11,2017,12:00:00,19/11/2017,11/19/2017 12:00
41094,7.29,Gbps,Sun,19,11,2017,12:15:00,19/11/2017,11/19/2017 12:15
41095,7.55,Gbps,Sun,19,11,2017,12:30:00,19/11/2017,11/19/2017 12:30
41096,7.78,Gbps,Sun,19,11,2017,12:45:00,19/11/2017,11/19/2017 12:45
41097,7.86,Gbps,Sun,19,11,2017,13:00:00,19/11/2017,11/19/2017 13:00
41098,8,Gbps,Sun,19,11,2017,13:15:00,19/11/2017,11/19/2017 13:15
41099,7.84,Gbps,Sun,19,11,2017,13:30:00,19/11/2017,11/19/2017 13:30
41100,8.08,Gbps,Sun,19,11,2017,13:45:00,19/11/2017,11/19/2017 13:45
41101,7.98,Gbps,Sun,19,11,2017,14:00:00,19/11/2017,11/19/2017 14:00
41102,8.18,Gbps,Sun,19,11,2017,14:15:00,19/11/2017,11/19/2017 14:15
41103,8.12,Gbps,Sun,19,11,2017,14:30:00,19/11/2017,11/19/2017 14:30
41104,7.92,Gbps,Sun,19,11,2017,14:45:00,19/11/2017,11/19/2017 14:45
41105,7.79,Gbps,Sun,19,11,2017,15:00:00,19/11/2017,11/19/2017 15:00
41106,8.06,Gbps,Sun,19,11,2017,15:15:00,19/11/2017,11/19/2017 15:15
41107,8.1,Gbps,Sun,19,11,2017,15:30:00,19/11/2017,11/19/2017 15:30
41108,8.26,Gbps,Sun,19,11,2017,15:45:00,19/11/2017,11/19/2017 15:45
41109,8.16,Gbps,Sun,19,11,2017,16:00:00,19/11/2017,11/19/2017 16:00
41110,8.03,Gbps,Sun,19,11,2017,16:15:00,19/11/2017,11/19/2017 16:15
41111,8.31,Gbps,Sun,19,11,2017,16:30:00,19/11/2017,11/19/2017 16:30
41112,8.21,Gbps,Sun,19,11,2017,16:45:00,19/11/2017,11/19/2017 16:45
41113,8.08,Gbps,Sun,19,11,2017,17:00:00,19/11/2017,11/19/2017 17:00
41114,7.9,Gbps,Sun,19,11,2017,17:15:00,19/11/2017,11/19/2017 17:15
41115,8.15,Gbps,Sun,19,11,2017,17:30:00,19/11/2017,11/19/2017 17:30
41116,8.23,Gbps,Sun,19,11,2017,17:45:00,19/11/2017,11/19/2017 17:45
41117,8.4,Gbps,Sun,19,11,2017,18:00:00,19/11/2017,11/19/2017 18:00
41118,8.56,Gbps,Sun,19,11,2017,18:15:00,19/11/2017,11/19/2017 18:15
41119,8.61,Gbps,Sun,19,11,2017,18:30:00,19/11/2017,11/19/2017 18:30
41120,8.53,Gbps,Sun,19,11,2017,18:45:00,19/11/2017,11/19/2017 18:45
41121,8.74,Gbps,Sun,19,11,2017,19:00:00,19/11/2017,11/19/2017 19:00
41122,8.81,Gbps,Sun,19,11,2017,19:15:00,19/11/2017,11/19/2017 19:15
41123,9.2,Gbps,Sun,19,11,2017,19:30:00,19/11/2017,11/19/2017 19:30
41124,9.39,Gbps,Sun,19,11,2017,19:45:00,19/11/2017,11/19/2017 19:45
41125,9.41,Gbps,Sun,19,11,2017,20:00:00,19/11/2017,11/19/2017 20:00
41126,9.33,Gbps,Sun,19,11,2017,20:15:00,19/11/2017,11/19/2017 20:15
41127,9.54,Gbps,Sun,19,11,2017,20:30:00,19/11/2017,11/19/2017 20:30
41128,9.68,Gbps,Sun,19,11,2017,20:45:00,19/11/2017,11/19/2017 20:45
41129,9.75,Gbps,Sun,19,11,2017,21:00:00,19/11/2017,11/19/2017 21:00
41130,9.89,Gbps,Sun,19,11,2017,21:15:00,19/11/2017,11/19/2017 21:15
41131,9.99,Gbps,Sun,19,11,2017,21:30:00,19/11/2017,11/19/2017 21:30
41132,9.96,Gbps,Sun,19,11,2017,21:45:00,19/11/2017,11/19/2017 21:45
41133,10.29,Gbps,Sun,19,11,2017,22:00:00,19/11/2017,11/19/2017 22:00
41134,10.17,Gbps,Sun,19,11,2017,22:15:00,19/11/2017,11/19/2017 22:15
41135,10.33,Gbps,Sun,19,11,2017,22:30:00,19/11/2017,11/19/2017 22:30
41136,10.18,Gbps,Sun,19,11,2017,22:45:00,19/11/2017,11/19/2017 22:45
41137,8.01,Gbps,Mon,20,11,2017,2:45:00,20/11/2017,11/20/2017 2:45
41138,4.62,Gbps,Mon,20,11,2017,3:00:00,20/11/2017,11/20/2017 3:00
41139,4.5,Gbps,Mon,20,11,2017,3:15:00,20/11/2017,11/20/2017 3:15
41140,4.11,Gbps,Mon,20,11,2017,3:30:00,20/11/2017,11/20/2017 3:30
41141,3.83,Gbps,Mon,20,11,2017,3:45:00,20/11/2017,11/20/2017 3:45
41142,3.45,Gbps,Mon,20,11,2017,4:00:00,20/11/2017,11/20/2017 4:00
41143,3.28,Gbps,Mon,20,11,2017,4:15:00,20/11/2017,11/20/2017 4:15
41144,3.13,Gbps,Mon,20,11,2017,4:30:00,20/11/2017,11/20/2017 4:30
41145,2.9,Gbps,Mon,20,11,2017,4:45:00,20/11/2017,11/20/2017 4:45
41146,2.65,Gbps,Mon,20,11,2017,5:00:00,20/11/2017,11/20/2017 5:00
41147,2.46,Gbps,Mon,20,11,2017,5:15:00,20/11/2017,11/20/2017 5:15
41148,2.48,Gbps,Mon,20,11,2017,5:30:00,20/11/2017,11/20/2017 5:30
41149,2.61,Gbps,Mon,20,11,2017,5:45:00,20/11/2017,11/20/2017 5:45
41150,2.74,Gbps,Mon,20,11,2017,6:00:00,20/11/2017,11/20/2017 6:00
41151,2.93,Gbps,Mon,20,11,2017,6:15:00,20/11/2017,11/20/2017 6:15
41152,3.12,Gbps,Mon,20,11,2017,6:30:00,20/11/2017,11/20/2017 6:30
41153,3.37,Gbps,Mon,20,11,2017,6:45:00,20/11/2017,11/20/2017 6:45
41154,3.71,Gbps,Mon,20,11,2017,7:00:00,20/11/2017,11/20/2017 7:00
41155,3.96,Gbps,Mon,20,11,2017,7:15:00,20/11/2017,11/20/2017 7:15
41156,4.23,Gbps,Mon,20,11,2017,7:30:00,20/11/2017,11/20/2017 7:30
41157,4.48,Gbps,Mon,20,11,2017,7:45:00,20/11/2017,11/20/2017 7:45
41158,4.67,Gbps,Mon,20,11,2017,8:00:00,20/11/2017,11/20/2017 8:00
41159,4.85,Gbps,Mon,20,11,2017,8:15:00,20/11/2017,11/20/2017 8:15
41160,4.94,Gbps,Mon,20,11,2017,8:30:00,20/11/2017,11/20/2017 8:30
41161,5.2,Gbps,Mon,20,11,2017,8:45:00,20/11/2017,11/20/2017 8:45
41162,5.45,Gbps,Mon,20,11,2017,9:00:00,20/11/2017,11/20/2017 9:00
41163,5.63,Gbps,Mon,20,11,2017,9:15:00,20/11/2017,11/20/2017 9:15
41164,5.76,Gbps,Mon,20,11,2017,9:30:00,20/11/2017,11/20/2017 9:30
41165,5.82,Gbps,Mon,20,11,2017,9:45:00,20/11/2017,11/20/2017 9:45
41166,6.41,Gbps,Mon,20,11,2017,10:00:00,20/11/2017,11/20/2017 10:00
41167,6.3,Gbps,Mon,20,11,2017,10:15:00,20/11/2017,11/20/2017 10:15
41168,6.49,Gbps,Mon,20,11,2017,10:30:00,20/11/2017,11/20/2017 10:30
41169,6.66,Gbps,Mon,20,11,2017,10:45:00,20/11/2017,11/20/2017 10:45
41170,6.82,Gbps,Mon,20,11,2017,11:00:00,20/11/2017,11/20/2017 11:00
41171,6.82,Gbps,Mon,20,11,2017,11:15:00,20/11/2017,11/20/2017 11:15
41172,6.88,Gbps,Mon,20,11,2017,11:30:00,20/11/2017,11/20/2017 11:30
41173,6.97,Gbps,Mon,20,11,2017,11:45:00,20/11/2017,11/20/2017 11:45
41174,6.98,Gbps,Mon,20,11,2017,12:00:00,20/11/2017,11/20/2017 12:00
41175,7.17,Gbps,Mon,20,11,2017,12:15:00,20/11/2017,11/20/2017 12:15
41176,7.43,Gbps,Mon,20,11,2017,12:30:00,20/11/2017,11/20/2017 12:30
41177,7.56,Gbps,Mon,20,11,2017,12:45:00,20/11/2017,11/20/2017 12:45
41178,7.62,Gbps,Mon,20,11,2017,13:00:00,20/11/2017,11/20/2017 13:00
41179,7.82,Gbps,Mon,20,11,2017,13:15:00,20/11/2017,11/20/2017 13:15
